C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_55_015.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_55_015.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_55_015.jpg,0,0,0,1.863373
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_55_192.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_55_192.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_55_192.jpg,0,0,0,1.830306
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_55_370.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_55_370.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_55_370.jpg,0,0,0,1.793739
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_55_545.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_55_545.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_55_545.jpg,0,0.5269278,0,2.886667
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_55_723.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_55_723.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_55_723.jpg,-0.45,1,0,4.958365
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_55_921.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_55_921.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_55_921.jpg,0,0.4685029,0,5.888434
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_56_074.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_56_074.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_56_074.jpg,0,0.9845557,0,7.88219
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_56_255.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_56_255.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_56_255.jpg,0,1,0,9.900631
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_56_410.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_56_410.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_56_410.jpg,-0.4,1,0,11.7095
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_56_608.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_56_608.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_56_608.jpg,-0.8500001,1,0,13.21139
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_56_793.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_56_793.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_56_793.jpg,0,1,0,15.1512
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_56_952.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_56_952.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_56_952.jpg,0,1,0,16.99225
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_57_123.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_57_123.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_57_123.jpg,-0.4,1,0,18.58838
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_57_302.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_57_302.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_57_302.jpg,0,0.4675159,0,19.31483
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_57_474.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_57_474.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_57_474.jpg,0,0,0,18.99542
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_11_56_57_647.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_11_56_57_647.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_11_56_57_647.jpg,0,0,0,18.68449
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_09_145.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_09_145.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_09_145.jpg,0,0,0,3.108623E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_09_310.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_09_310.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_09_310.jpg,0,0,0,7.399195E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_09_487.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_09_487.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_09_487.jpg,0,0,0,3.72504E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_09_662.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_09_662.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_09_662.jpg,0,0,0,9.148006E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_09_836.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_09_836.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_09_836.jpg,0,0,0,7.51792E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_10_012.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_10_012.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_10_012.jpg,0,0,0,9.830138E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_10_184.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_10_184.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_10_184.jpg,0,0,0,4.721029E-07
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_10_358.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_10_358.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_10_358.jpg,0,0,0,2.687704E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_10_533.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_10_533.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_10_533.jpg,0,0,0,9.182845E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_10_709.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_10_709.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_10_709.jpg,0,0,0,4.105244E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_10_884.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_10_884.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_10_884.jpg,0,0,0,5.203622E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_11_058.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_11_058.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_11_058.jpg,0,0,0,2.103144E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_11_233.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_11_233.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_11_233.jpg,0,0,0,1.682915E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_11_406.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_11_406.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_11_406.jpg,0,0,0,3.278735E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_11_583.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_11_583.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_11_583.jpg,0,0,0,1.331243E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_11_760.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_11_760.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_11_760.jpg,0,0,0,1.433716E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_11_927.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_11_927.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_11_927.jpg,0,0,0,2.706224E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_12_109.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_12_109.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_12_109.jpg,0,0,0,6.956042E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_12_284.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_12_284.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_12_284.jpg,0,0,0,1.974973E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_12_465.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_12_465.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_12_465.jpg,-0.45,0,0,1.158754E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_12_638.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_12_638.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_12_638.jpg,0,0,0,1.011844E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_12_808.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_12_808.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_12_808.jpg,0,0,0,1.130922E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_12_984.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_12_984.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_12_984.jpg,0,0,0,3.496163E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_13_154.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_13_154.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_13_154.jpg,0,0,0,6.157764E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_13_341.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_13_341.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_13_341.jpg,0,0,0,1.555877E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_13_506.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_13_506.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_13_506.jpg,0,0,0,1.157494E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_13_677.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_13_677.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_13_677.jpg,0,0,0,1.608485E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_13_854.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_13_854.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_13_854.jpg,0,0,0,4.605493E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_14_032.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_14_032.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_14_032.jpg,0,0,0,1.530147E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_14_202.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_14_202.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_14_202.jpg,0,0,0,2.544635E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_14_383.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_14_383.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_14_383.jpg,0,0,0,1.358562E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_14_552.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_14_552.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_14_552.jpg,0,0,0,5.12644E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_14_730.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_14_730.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_14_730.jpg,0,0,0,4.859554E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_14_902.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_14_902.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_14_902.jpg,0,0,0,1.486921E-05
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_15_080.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_15_080.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_15_080.jpg,0,0,0,9.249677E-06
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_15_253.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_15_253.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_15_253.jpg,0,0.5158452,0,1.085608
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_15_446.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_15_446.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_15_446.jpg,0,0,0,1.102059
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_15_600.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_15_600.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_15_600.jpg,0,0,0,1.082248
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_15_785.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_15_785.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_15_785.jpg,0,0,0,1.062795
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_15_960.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_15_960.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_15_960.jpg,0,0,0,1.043693
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_16_138.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_16_138.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_16_138.jpg,-0.45,0,0,1.018435
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_16_301.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_16_301.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_16_301.jpg,0,0,0,0.9972291
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_16_478.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_16_478.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_16_478.jpg,0,0,0,0.9793064
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_16_653.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_16_653.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_16_653.jpg,0,0,0,0.9617063
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_16_832.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_16_832.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_16_832.jpg,0,0,0,0.9444227
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_17_015.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_17_015.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_17_015.jpg,0,0,0,0.9274501
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_17_200.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_17_200.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_17_200.jpg,-0.45,0,0,0.9050215
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_17_368.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_17_368.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_17_368.jpg,0,0,0,0.8861423
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_17_554.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_17_554.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_17_554.jpg,-0.5000001,0,0,0.8617812
C:\Users\User\OneDrive\Desktop\car simulator\IMG\center_2025_03_25_12_03_17_735.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\left_2025_03_25_12_03_17_735.jpg,C:\Users\User\OneDrive\Desktop\car simulator\IMG\right_2025_03_25_12_03_17_735.jpg,-0.9500002,0,0,0.8273453
